Age,Gender (male=1),Gift Size,Billing State
5.0, 1, 31.21, Minnesota
7.0, 0, 49.96, Maryland
102.0, 1, 56.39, Pennsylvania
1.0, 0, 100.8, Minnesota
52.0, 1, 416.99, Colorado
52.0, 0, 52.03, New York
42.0, 0, 19.07, Indiana
0.0, 1, 39.41, Arizona
12.0, 1, 14.28, Michigan
41.0, 1, 3.86, Georgia
61.0, 0, 63.38, Indiana
17.0, 1, 8.67, New York
12.0, 0, 104.41, Texas
16.0, 1, 47.14, Tennessee
23.0, 1, 46.7, Georgia
68.0, 1, 153.98, Kentucky
58.0, 1, 7.64, Ohio
46.0, 1, 25.6, Ohio
97.0, 0, 44.62, Missouri
49.0, 0, 116.27, Oklahoma
57.0, 0, 92.18, Tennessee
39.0, 0, 40.34, Ohio
54.0, 0, 22.93, Texas
20.0, 1, 79.59, California
34.0, 0, 30.27, California
30.0, 0, 143.3, Michigan
24.0, 1, 39.57, Virginia
20.0, 0, 25.73, New York
14.0, 1, 197.93, Indiana
35.0, 0, 63.99, California
57.0, 0, 206.43, Oregon
11.0, 0, 289.75, Florida
31.0, 1, 42.13, Georgia
60.0, 0, 456.55, Ohio
103.0, 1, 40.66, Pennsylvania
58.0, 0, 208.62, Georgia
12.0, 1, 84.59, California
67.0, 0, 6.66, Virginia
5.0, 0, 23.8, Nevada
71.0, 0, 97.12, Wisconsin
60.0, 1, 3.1, Michigan
68.0, 0, 84.68, Arizona
19.0, 1, 393.86, Oklahoma
60.0, 0, 290.13, Mississippi
42.0, 0, 1217.95, Texas
19.0, 1, 50.21, Michigan
24.0, 1, 26.66, Ohio
90.0, 0, 32.97, Arizona
42.0, 0, 106.87, Arizona
66.0, 0, 51.37, Michigan
48.0, 1, 74.12, California
29.0, 0, 34.75, Pennsylvania
55.0, 0, 351.96, Texas
20.0, 0, 57.13, Florida
64.0, 0, 181.55, Michigan
59.0, 1, 160.86, California
70.0, 0, 201.68, Tennessee
19.0, 0, 118.45, Maine
69.0, 1, 118.13, Texas
3.0, 0, 102.41, Pennsylvania
28.0, 1, 81.2, Texas
41.0, 0, 119.72, California
10.0, 0, 63.38, Minnesota
47.0, 0, 123.83, New York
35.0, 0, 129.44, Massachusetts
9.0, 0, 397.38, Utah
34.0, 1, 37.35, New York
53.0, 1, 35.71, Alabama
62.0, 1, 39.93, Georgia
31.0, 0, 287.46, Texas
76.0, 1, 9.71, New York
21.0, 1, 32.12, Texas
7.0, 1, 43.21, Georgia
16.0, 1, 69.17, Oregon
65.0, 1, 43.35, California
52.0, 1, 383.97, Texas
77.0, 1, 11.73, Wyoming
31.0, 1, 65.95, Utah
16.0, 0, 64.36, Ohio
41.0, 1, 21.26, New York
67.0, 0, 207.94, Oklahoma
49.0, 0, 27.06, California
14.0, 0, 23.66, New York
9.0, 1, 260.49, Pennsylvania
51.0, 1, 28.9, Indiana
11.0, 0, 143.27, South Carolina
28.0, 1, 88.53, Florida
94.0, 1, 63.58, New York
56.0, 1, 92.68, Florida
53.0, 0, 453.12, Texas
49.0, 0, 98.16, Florida
59.0, 1, 34.65, Missouri
41.0, 1, 22.97, Michigan
19.0, 1, 37.72, Texas
47.0, 0, 49.31, Pennsylvania
99.0, 1, 27.2, Wisconsin
29.0, 0, 25.75, Maryland
58.0, 1, 230.02, Illinois
53.0, 0, 58.85, Pennsylvania
59.0, 0, 69.02, New York
39.0, 0, 723.0, Texas
0.0, 1, 11.64, California
70.0, 0, 29.66, Texas
93.0, 1, 1543.65, Louisiana
105.0, 1, 105.01, Iowa
9.0, 1, 52.72, Kentucky
25.0, 1, 52.52, Florida
10.0, 1, 36.9, Washington
32.0, 1, 79.57, Utah
29.0, 0, 100.29, California
43.0, 1, 113.63, Alabama
18.0, 0, 127.58, Illinois
29.0, 0, 51.59, West Virginia
75.0, 1, 196.53, New Jersey
56.0, 0, 30.94, Texas
13.0, 1, 110.2, Texas
37.0, 0, 17.89, Texas
14.0, 1, 49.86, Georgia
36.0, 0, 69.07, Illinois
3.0, 0, 11.45, Alabama
27.0, 1, 12.35, Colorado
34.0, 1, 137.85, Pennsylvania
2.0, 1, 82.09, Tennessee
5.0, 1, 1.46, Nevada
64.0, 0, 107.94, Nevada
43.0, 1, 18.05, Texas
22.0, 1, 13.11, California
46.0, 1, 50.94, Colorado
50.0, 1, 18.13, New York
100.0, 0, 21.45, New Jersey
31.0, 1, 34.68, Colorado
70.0, 1, 25.21, California
10.0, 0, 451.42, Idaho
29.0, 0, 187.3, New York
36.0, 0, 23.52, New Jersey
70.0, 1, 8.81, Iowa
11.0, 1, 23.88, California
25.0, 0, 130.29, Arkansas
35.0, 0, 57.88, Connecticut
0.0, 0, 305.86, California
31.0, 1, 15.33, Kentucky
6.0, 1, 147.49, Texas
28.0, 0, 86.46, North Carolina
52.0, 0, 126.2, Texas
26.0, 0, 306.44, California
25.0, 0, 15.43, Arizona
45.0, 1, 46.65, Texas
35.0, 1, 841.59, Oregon
52.0, 0, 64.57, Massachusetts
30.0, 0, 734.38, New York
42.0, 1, 40.51, Indiana
34.0, 1, 16.25, Florida
1.0, 1, 96.72, South Dakota
73.0, 0, 31.86, Florida
59.0, 1, 157.17, Arizona
30.0, 1, 33.99, California
19.0, 0, 32.44, California
29.0, 1, 23.96, Texas
38.0, 0, 85.09, Ohio
67.0, 1, 22.73, Oregon
22.0, 1, 62.94, Florida
16.0, 1, 91.71, California
64.0, 1, 39.3, New York
54.0, 1, 1188.83, Indiana
58.0, 1, 19.04, Oklahoma
20.0, 0, 401.09, Texas
80.0, 1, 17.88, Pennsylvania
9.0, 1, 436.62, Florida
22.0, 0, 65.56, New Jersey
57.0, 1, 21.65, Maryland
16.0, 0, 32.48, Oregon
43.0, 0, 214.18, Florida
24.0, 1, 76.29, Michigan
78.0, 0, 24.63, New York
28.0, 1, 60.14, Maryland
9.0, 1, 91.68, New York
31.0, 1, 8.49, New York
18.0, 0, 24.96, California
18.0, 0, 150.45, Colorado
27.0, 1, 37.19, California
57.0, 0, 19.43, New York
24.0, 1, 116.86, Illinois
72.0, 0, 219.74, California
59.0, 0, 26.52, Louisiana
42.0, 1, 250.4, Wisconsin
0.0, 0, 34.89, Minnesota
36.0, 1, 23.57, Georgia
86.0, 1, 87.2, Florida
30.0, 1, 60.97, Nevada
65.0, 1, 606.64, Texas
37.0, 0, 145.83, California
10.0, 0, 21.1, Montana
4.0, 0, 11.5, Missouri
13.0, 0, 29.61, Pennsylvania
63.0, 1, 160.97, California
37.0, 1, 120.67, Utah
73.0, 0, 65.95, Minnesota
22.0, 1, 67.23, Texas
100.0, 0, 43.0, Illinois
5.0, 0, 12.01, North Carolina
46.0, 0, 21.1, Arkansas
9.0, 0, 363.69, Alabama
21.0, 0, 102.63, Arkansas
49.0, 0, 184.23, Illinois
19.0, 1, 129.78, Georgia
109.0, 0, 17.05, Florida
49.0, 0, 83.34, Florida
41.0, 0, 73.04, Tennessee
86.0, 0, 77.05, Illinois
20.0, 1, 32.49, California
52.0, 0, 50.77, Virginia
47.0, 1, 155.44, South Carolina
9.0, 0, 85.48, Florida
24.0, 0, 148.55, California
18.0, 0, 40.71, Maryland
11.0, 0, 9.09, Michigan
43.0, 0, 40.37, Iowa
64.0, 1, 59.6, Alabama
59.0, 0, 91.54, Indiana
60.0, 0, 415.73, Montana
46.0, 0, 25.55, Michigan
36.0, 1, 79.3, Texas
13.0, 1, 111.04, Illinois
39.0, 0, 114.14, Kentucky
81.0, 1, 9.33, Colorado
39.0, 0, 74.94, Ohio
83.0, 1, 189.61, Kentucky
63.0, 0, 22.27, Alaska
31.0, 0, 664.4, Missouri
79.0, 0, 37.93, New York
35.0, 1, 209.99, Massachusetts
91.0, 1, 110.17, Hawaii
21.0, 1, 36.83, Georgia
51.0, 1, 136.79, Virginia
39.0, 1, 819.11, New York
41.0, 1, 55.6, Virginia
18.0, 1, 6.84, California
76.0, 0, 20.01, Michigan
31.0, 0, 246.61, New York
72.0, 1, 273.19, West Virginia
50.0, 1, 152.6, California
33.0, 0, 143.57, Massachusetts
31.0, 0, 49.17, Kentucky
39.0, 1, 66.89, Arizona
27.0, 0, 117.23, Colorado
14.0, 1, 61.56, Virginia
62.0, 0, 123.47, Alabama
46.0, 1, 100.02, Colorado
60.0, 0, 166.02, Tennessee
49.0, 0, 347.02, North Carolina
61.0, 0, 92.2, Florida
67.0, 0, 23.85, Virginia
15.0, 0, 192.61, Florida
4.0, 1, 83.95, California
65.0, 0, 1109.67, California
0.0, 1, 92.78, Kansas
14.0, 1, 66.43, New York
6.0, 1, 18.32, Texas
36.0, 1, 76.32, New Jersey
39.0, 1, 9.34, New Jersey
28.0, 1, 29.9, Texas
8.0, 0, 20.84, Wisconsin
13.0, 0, 115.13, New York
86.0, 0, 23.9, Ohio
12.0, 0, 132.56, Texas
49.0, 1, 20.31, New York
82.0, 1, 260.51, Connecticut
68.0, 0, 179.58, Maryland
7.0, 1, 217.13, New Jersey
40.0, 1, 56.12, Arkansas
68.0, 0, 142.02, Michigan
15.0, 1, 25.88, North Carolina
66.0, 0, 19.04, New York
71.0, 0, 140.56, Virginia
45.0, 0, 714.29, New York
16.0, 1, 209.21, New York
36.0, 0, 39.66, California
23.0, 1, 27.97, Pennsylvania
10.0, 1, 75.54, New Jersey
27.0, 1, 5.38, Wisconsin
41.0, 1, 54.79, Illinois
83.0, 1, 295.65, Mississippi
7.0, 1, 90.67, Oklahoma
9.0, 0, 156.55, Arizona
69.0, 0, 115.25, Virginia
54.0, 1, 4.83, Georgia
68.0, 1, 96.83, Florida
63.0, 1, 15.94, Kansas
85.0, 0, 41.73, Indiana
14.0, 1, 79.59, Florida
40.0, 0, 21.41, Delaware
20.0, 1, 71.04, Minnesota
23.0, 0, 88.96, California
71.0, 1, 37.6, Florida
13.0, 1, 8.48, Texas
35.0, 1, 137.23, Florida
47.0, 1, 170.59, Mississippi
35.0, 0, 118.16, Ohio
80.0, 1, 151.54, New York
27.0, 1, 18.27, Ohio
50.0, 0, 214.64, North Carolina
23.0, 0, 15.64, Alaska
2.0, 1, 120.27, Texas
6.0, 1, 40.04, Georgia
58.0, 0, 174.38, California
49.0, 1, 46.65, Michigan
5.0, 1, 9.88, Florida
56.0, 0, 132.98, Mississippi
59.0, 1, 29.0, New York
15.0, 1, 138.67, Nevada
16.0, 1, 110.82, New York
45.0, 0, 13.95, Ohio
26.0, 0, 487.52, West Virginia
77.0, 0, 35.5, Louisiana
70.0, 0, 364.12, California
22.0, 1, 94.97, Florida
67.0, 0, 370.82, Maryland
43.0, 0, 84.03, New York
57.0, 1, 84.61, Illinois
24.0, 0, 5.13, Minnesota
36.0, 0, 59.09, North Dakota
11.0, 0, 72.93, Arizona
58.0, 0, 24.81, Virginia
67.0, 0, 193.51, Texas
16.0, 0, 30.62, Pennsylvania
9.0, 0, 162.94, Washington
1.0, 0, 260.45, California
63.0, 1, 199.94, Arizona
43.0, 1, 98.76, South Carolina
62.0, 0, 75.72, New Jersey
31.0, 1, 65.57, Texas
75.0, 1, 1321.75, New Mexico
13.0, 0, 32.4, Kentucky
24.0, 0, 712.72, Texas
25.0, 0, 60.47, New Mexico
31.0, 0, 16.14, New Jersey
37.0, 1, 1622.95, Hawaii
19.0, 1, 50.22, Illinois
45.0, 0, 14.62, Utah
21.0, 0, 171.79, South Carolina
14.0, 1, 179.34, New York
0.0, 1, 28.13, Minnesota
9.0, 1, 40.12, Michigan
19.0, 0, 44.24, Texas
92.0, 1, 35.08, Utah
33.0, 1, 96.61, California
58.0, 1, 53.03, Michigan
84.0, 1, 84.17, Louisiana
26.0, 1, 139.35, Utah
84.0, 0, 44.13, Missouri
64.0, 1, 56.59, New York
4.0, 0, 44.12, Michigan
25.0, 1, 58.1, California
58.0, 0, 9.07, Massachusetts
31.0, 0, 89.9, Texas
26.0, 1, 26.56, Louisiana
1.0, 1, 27.15, Maine
27.0, 0, 43.59, Massachusetts
38.0, 1, 22.07, Pennsylvania
33.0, 1, 92.82, New York
32.0, 1, 556.35, Texas
14.0, 1, 213.7, Florida
45.0, 1, 60.75, New York
20.0, 1, 24.26, Arizona
62.0, 0, 93.82, North Carolina
48.0, 1, 20.61, Texas
54.0, 1, 23.9, Illinois
10.0, 0, 148.02, California
19.0, 1, 310.37, Utah
0.0, 0, 35.06, Iowa
61.0, 1, 6.79, Illinois
6.0, 1, 24.35, Ohio
50.0, 0, 91.75, Indiana
1.0, 1, 22.38, New Jersey
27.0, 1, 65.07, Kentucky
29.0, 1, 50.4, Maine
9.0, 0, 95.71, Ohio
51.0, 1, 82.31, North Carolina
35.0, 0, 365.9, Kansas
11.0, 0, 20.28, Washington
102.0, 0, 186.68, California
79.0, 0, 38.22, Florida
16.0, 1, 21.04, Ohio
58.0, 1, 134.07, New Mexico
67.0, 1, 139.55, South Carolina
11.0, 1, 5.12, New York
51.0, 0, 39.85, Texas
58.0, 0, 969.8, Maryland
52.0, 1, 99.68, Colorado
69.0, 0, 63.15, Pennsylvania
22.0, 0, 69.3, California
10.0, 0, 190.26, Texas
44.0, 1, 74.67, Alabama
4.0, 1, 68.9, Florida
44.0, 1, 35.4, Massachusetts
51.0, 0, 27.97, Georgia
22.0, 0, 16.49, Tennessee
37.0, 1, 159.25, Mississippi
59.0, 0, 20.97, Illinois
20.0, 1, 36.77, Michigan
18.0, 0, 25.6, New York
1.0, 1, 68.2, California
4.0, 0, 34.28, New York
81.0, 1, 72.41, Ohio
2.0, 1, 17.92, Tennessee
33.0, 0, 42.05, Florida
43.0, 1, 26.89, Hawaii
79.0, 1, 482.24, Pennsylvania
24.0, 0, 43.88, Mississippi
54.0, 0, 119.44, California
76.0, 1, 109.35, Minnesota
49.0, 1, 274.08, Wisconsin
52.0, 0, 38.51, Washington
13.0, 0, 16.76, New Jersey
16.0, 1, 88.06, Florida
102.0, 1, 102.96, Texas
1.0, 0, 23.24, Texas
28.0, 0, 60.69, Wisconsin
25.0, 1, 38.76, Florida
11.0, 1, 59.29, Florida
76.0, 1, 128.37, Maryland
54.0, 0, 81.03, New York
49.0, 0, 62.36, Minnesota
40.0, 0, 62.83, Tennessee
18.0, 1, 99.33, Texas
1.0, 0, 53.45, California
46.0, 0, 4.9, California
15.0, 0, 59.72, Nevada
58.0, 0, 26.68, Maryland
14.0, 1, 41.29, North Carolina
13.0, 0, 21.64, Michigan
26.0, 1, 158.46, California
17.0, 0, 12.34, California
72.0, 1, 43.7, Illinois
14.0, 0, 104.77, Minnesota
18.0, 0, 17.86, Illinois
0.0, 0, 62.37, Texas
35.0, 0, 66.58, Massachusetts
82.0, 0, 26.26, South Carolina
16.0, 0, 33.55, Pennsylvania
63.0, 0, 547.7, New York
22.0, 1, 330.51, California
18.0, 1, 192.3, Michigan
36.0, 0, 10.64, California
31.0, 1, 1372.91, Tennessee
54.0, 0, 14.09, Virginia
11.0, 0, 610.56, California
42.0, 1, 17.14, Texas
31.0, 0, 814.9, Missouri
48.0, 0, 28.29, Florida
39.0, 0, 103.25, New York
19.0, 1, 116.67, Texas
30.0, 0, 207.93, Pennsylvania
47.0, 0, 226.79, Florida
23.0, 1, 66.43, Michigan
35.0, 1, 245.1, Florida
1.0, 1, 39.24, Connecticut
4.0, 1, 110.28, North Carolina
7.0, 1, 94.28, New York
14.0, 0, 30.53, California
38.0, 1, 134.86, Kentucky
108.0, 0, 55.83, New York
28.0, 0, 715.58, Arizona
112.0, 0, 109.55, Illinois
1.0, 0, 93.47, Illinois
56.0, 0, 37.32, California
12.0, 1, 27.87, Texas
24.0, 0, 107.98, Tennessee
45.0, 0, 21.73, New York
50.0, 0, 107.63, Missouri
14.0, 1, 66.29, Ohio
69.0, 1, 14.14, Nevada
82.0, 1, 148.35, Illinois
67.0, 1, 46.05, Arizona
49.0, 0, 45.66, Michigan
37.0, 0, 213.04, New York
42.0, 1, 31.28, Florida
58.0, 0, 271.92, Wisconsin
49.0, 1, 80.84, New York
11.0, 0, 34.96, Florida
29.0, 1, 27.69, Texas
8.0, 0, 56.79, Texas
69.0, 0, 249.89, California
2.0, 0, 145.99, California
109.0, 0, 109.42, Oregon
13.0, 0, 20.81, Texas
26.0, 1, 61.42, Arizona
54.0, 1, 121.98, Texas
5.0, 1, 170.75, Massachusetts
18.0, 1, 17.82, North Carolina
37.0, 0, 35.0, Florida
93.0, 0, 61.62, Indiana
23.0, 1, 24.27, Minnesota
70.0, 1, 73.88, Virginia
0.0, 0, 121.31, Massachusetts
24.0, 1, 120.94, Florida
45.0, 1, 75.36, Nevada
1.0, 1, 94.98, New Jersey
86.0, 1, 69.34, Illinois
44.0, 0, 47.25, Kansas
8.0, 0, 36.25, Pennsylvania
42.0, 1, 21.55, Alabama
51.0, 1, 36.19, Texas
28.0, 0, 61.25, California
13.0, 0, 76.28, Kentucky
55.0, 0, 111.22, New York
4.0, 1, 12.6, Texas
3.0, 1, 24.32, New York
46.0, 0, 9.29, Texas
2.0, 1, 402.86, New York
79.0, 0, 29.14, Massachusetts
12.0, 1, 92.61, Indiana
48.0, 0, 30.39, Indiana
54.0, 1, 63.13, California
68.0, 0, 256.48, Arkansas
62.0, 0, 82.87, California
2.0, 0, 97.45, North Carolina
14.0, 0, 103.24, Georgia
26.0, 1, 158.54, New Jersey
47.0, 1, 18.84, California
36.0, 1, 186.06, Colorado
6.0, 0, 60.2, California
21.0, 1, 90.23, California
15.0, 1, 16.72, South Carolina
71.0, 1, 57.29, New Jersey
93.0, 0, 109.4, Hawaii
9.0, 0, 56.71, Texas
35.0, 1, 28.39, California
10.0, 0, 24.99, New Jersey
18.0, 0, 937.23, Texas
64.0, 0, 420.16, California
11.0, 0, 330.81, Minnesota
80.0, 0, 143.15, Wisconsin
42.0, 1, 58.1, Indiana
12.0, 0, 117.02, Illinois
67.0, 1, 45.24, New York
25.0, 1, 497.85, Alaska
5.0, 1, 144.42, Pennsylvania
55.0, 0, 487.59, Illinois
84.0, 0, 61.89, Oregon
47.0, 0, 68.54, California
69.0, 0, 43.81, New Jersey
8.0, 0, 156.4, Massachusetts
77.0, 1, 6.24, Oregon
22.0, 1, 46.63, Arizona
54.0, 1, 161.57, Georgia
35.0, 0, 24.47, Texas
6.0, 0, 52.71, Alabama
48.0, 1, 4.35, Arizona
55.0, 0, 163.88, Ohio
10.0, 1, 56.21, Florida
2.0, 1, 678.85, California
8.0, 1, 49.58, Washington
3.0, 0, 11.06, Florida
46.0, 1, 10.69, Virginia
58.0, 1, 29.68, Nebraska
53.0, 0, 39.95, Florida
75.0, 0, 62.36, Georgia
52.0, 1, 114.97, California
10.0, 0, 240.28, Ohio
24.0, 1, 43.23, Pennsylvania
42.0, 0, 77.75, Ohio
16.0, 0, 206.01, Maryland
24.0, 1, 104.03, Florida
47.0, 1, 20.08, Ohio
28.0, 1, 195.17, Virginia
16.0, 1, 12.26, New Jersey
16.0, 1, 948.44, New York
37.0, 0, 25.27, California
25.0, 0, 100.91, Nebraska
24.0, 0, 231.24, New Jersey
19.0, 0, 57.3, Texas
5.0, 0, 56.37, Nevada
13.0, 0, 144.43, Missouri
58.0, 0, 19.94, New York
35.0, 0, 18.38, Ohio
75.0, 1, 134.41, California
57.0, 0, 16.45, Utah
44.0, 0, 91.25, Texas
52.0, 1, 47.8, Texas
16.0, 0, 57.03, Ohio
19.0, 0, 18.52, Nebraska
44.0, 1, 141.62, California
67.0, 0, 149.05, New York
30.0, 1, 249.24, Massachusetts
19.0, 1, 189.78, Arizona
24.0, 1, 139.03, New York
38.0, 0, 3.44, California
50.0, 0, 18.73, California
6.0, 0, 27.59, Tennessee
58.0, 0, 160.27, North Carolina
60.0, 1, 82.27, Georgia
57.0, 0, 39.01, Texas
41.0, 0, 186.25, Georgia
27.0, 1, 115.78, Michigan
28.0, 0, 54.85, Pennsylvania
77.0, 1, 18.45, Iowa
53.0, 1, 60.44, Florida
18.0, 1, 91.68, Pennsylvania
12.0, 0, 31.46, North Carolina
4.0, 1, 61.8, New Jersey
25.0, 1, 203.71, California
7.0, 1, 54.45, New York
83.0, 1, 77.65, Ohio
46.0, 0, 150.06, Arizona
4.0, 0, 16.95, California
14.0, 1, 341.8, Hawaii
54.0, 1, 584.07, Kentucky
47.0, 0, 405.24, Ohio
72.0, 0, 82.51, Connecticut
16.0, 0, 2.5, Texas
7.0, 0, 45.02, Texas
54.0, 1, 65.23, Missouri
91.0, 0, 64.47, New York
34.0, 1, 124.97, Texas
51.0, 0, 1028.98, Illinois
69.0, 0, 86.36, North Carolina
12.0, 1, 221.21, North Carolina
38.0, 0, 25.28, Florida
19.0, 0, 136.94, Wyoming
12.0, 0, 52.01, Texas
0.0, 0, 50.91, Georgia
9.0, 1, 444.61, Georgia
6.0, 1, 74.68, Texas
67.0, 1, 402.68, North Carolina
8.0, 0, 344.76, Louisiana
52.0, 1, 41.04, Tennessee
46.0, 0, 266.11, California
36.0, 0, 13.81, Indiana
33.0, 0, 50.24, California
30.0, 1, 407.17, Louisiana
24.0, 0, 126.57, Louisiana
66.0, 1, 16.48, Florida
46.0, 1, 31.55, Connecticut
65.0, 0, 120.6, Louisiana
30.0, 1, 9.91, Pennsylvania
33.0, 0, 495.2, Missouri
34.0, 0, 137.22, Maine
62.0, 0, 100.67, New York
77.0, 1, 31.12, Florida
48.0, 1, 70.07, Florida
10.0, 1, 77.62, Ohio
38.0, 1, 15.93, California
17.0, 1, 68.19, Illinois
13.0, 1, 65.34, New York
51.0, 1, 72.4, Ohio
46.0, 0, 30.56, California
9.0, 0, 32.54, Nevada
44.0, 0, 5.33, Maryland
13.0, 0, 59.84, Texas
49.0, 0, 13.05, New York
20.0, 1, 515.68, Wisconsin
78.0, 0, 51.27, Minnesota
69.0, 1, 232.86, California
69.0, 1, 14.89, Tennessee
19.0, 1, 333.83, Wisconsin
46.0, 1, 372.97, Indiana
63.0, 0, 172.78, Colorado
24.0, 1, 96.8, Illinois
13.0, 0, 32.68, Colorado
32.0, 0, 384.49, Mississippi
0.0, 0, 184.89, North Carolina
27.0, 0, 72.88, New York
27.0, 0, 36.04, California
35.0, 0, 52.36, Ohio
94.0, 0, 66.48, Pennsylvania
62.0, 0, 124.56, Alabama
44.0, 0, 113.48, Florida
16.0, 1, 41.15, Louisiana
20.0, 1, 98.19, Delaware
36.0, 1, 66.54, Tennessee
72.0, 0, 148.97, New Jersey
33.0, 0, 28.9, New York
50.0, 0, 30.05, Virginia
78.0, 0, 64.99, Florida
112.0, 0, 248.54, Florida
37.0, 0, 16.23, New Mexico
99.0, 0, 23.38, New Jersey
43.0, 0, 29.48, Missouri
31.0, 0, 39.36, Wisconsin
15.0, 1, 29.93, Florida
14.0, 0, 63.95, California
3.0, 0, 21.27, Texas
4.0, 1, 215.61, Texas
46.0, 1, 145.64, Massachusetts
36.0, 0, 85.46, New York
87.0, 1, 153.45, New York
1.0, 0, 109.87, Minnesota
30.0, 0, 75.49, Michigan
58.0, 1, 14.28, South Dakota
45.0, 0, 62.16, New Jersey
5.0, 0, 55.64, New York
43.0, 0, 290.03, Illinois
56.0, 0, 208.12, Illinois
50.0, 1, 23.39, West Virginia
4.0, 1, 153.66, Wisconsin
39.0, 0, 36.37, Nevada
5.0, 0, 33.55, Washington
26.0, 0, 107.43, Ohio
19.0, 1, 59.59, Tennessee
24.0, 0, 55.06, Texas
12.0, 0, 60.28, Tennessee
62.0, 1, 63.0, California
65.0, 1, 494.22, Texas
43.0, 0, 56.56, North Carolina
6.0, 1, 67.27, Washington
0.0, 1, 25.35, Louisiana
64.0, 0, 57.33, Illinois
22.0, 1, 82.56, California
38.0, 1, 308.51, Florida
9.0, 0, 115.46, Connecticut
27.0, 1, 141.56, Massachusetts
69.0, 0, 43.34, New Jersey
9.0, 1, 66.84, Georgia
37.0, 0, 17.59, New York
57.0, 0, 37.4, Washington
41.0, 1, 51.62, Missouri
60.0, 1, 34.73, North Carolina
10.0, 1, 259.58, New York
78.0, 0, 702.1, New York
5.0, 0, 59.41, Utah
30.0, 0, 1245.7, Missouri
69.0, 0, 26.31, California
57.0, 1, 212.8, Illinois
19.0, 1, 95.73, Missouri
49.0, 0, 42.67, Florida
35.0, 0, 229.26, Alabama
3.0, 0, 37.82, Texas
17.0, 1, 12.48, California
0.0, 0, 14.94, New York
54.0, 1, 180.57, Nebraska
61.0, 1, 153.01, Georgia
54.0, 0, 87.34, New York
19.0, 1, 148.57, Missouri
66.0, 1, 25.25, New Jersey
21.0, 0, 61.31, South Carolina
52.0, 1, 43.39, Arizona
70.0, 1, 7.11, California
68.0, 1, 108.78, Florida
37.0, 1, 26.37, Idaho
21.0, 1, 165.9, New York
42.0, 1, 124.63, Arizona
22.0, 0, 4.01, Virginia
27.0, 1, 46.93, Massachusetts
57.0, 1, 95.24, California
71.0, 0, 99.26, Wisconsin
48.0, 0, 60.7, Missouri
47.0, 0, 91.99, Pennsylvania
36.0, 0, 478.79, Massachusetts
1.0, 1, 31.84, California
60.0, 0, 93.94, Arkansas
68.0, 1, 267.86, Minnesota
55.0, 0, 38.61, Ohio
8.0, 0, 17.4, South Dakota
62.0, 0, 88.1, New Jersey
25.0, 1, 50.83, Michigan
3.0, 0, 259.21, Oklahoma
24.0, 1, 43.51, Missouri
33.0, 0, 23.46, California
46.0, 0, 29.27, Georgia
4.0, 0, 57.2, Illinois
32.0, 0, 75.78, Virginia
76.0, 1, 74.08, California
21.0, 1, 64.43, California
8.0, 1, 201.43, Minnesota
43.0, 1, 30.94, Illinois
12.0, 0, 205.12, California
95.0, 1, 115.44, Maryland
52.0, 1, 37.38, Connecticut
3.0, 0, 54.7, Colorado
109.0, 1, 87.75, California
62.0, 0, 4.68, New York
18.0, 0, 35.9, Texas
86.0, 0, 74.1, Wisconsin
29.0, 1, 64.74, Minnesota
14.0, 1, 2.45, Minnesota
43.0, 0, 43.18, Nebraska
21.0, 1, 267.82, Florida
39.0, 1, 96.45, Georgia
23.0, 0, 193.43, California
1.0, 0, 98.59, California
22.0, 1, 7.93, Ohio
67.0, 0, 38.08, Pennsylvania
28.0, 0, 114.75, Florida
65.0, 1, 124.67, Michigan
44.0, 1, 89.0, California
57.0, 0, 15.89, Texas
85.0, 1, 45.24, Michigan
30.0, 1, 7.5, Pennsylvania
76.0, 0, 30.48, Florida
15.0, 0, 102.56, New York
14.0, 0, 137.54, New Jersey
35.0, 1, 22.91, Indiana
10.0, 1, 886.47, Georgia
39.0, 0, 47.3, Ohio
7.0, 0, 31.33, California
20.0, 0, 4.16, Ohio
18.0, 1, 88.1, Indiana
12.0, 1, 636.68, Tennessee
77.0, 0, 80.48, Colorado
64.0, 1, 48.27, Florida
31.0, 0, 57.32, Georgia
41.0, 0, 131.44, New York
12.0, 0, 20.87, Nebraska
55.0, 0, 35.79, California
54.0, 1, 44.24, Georgia
66.0, 1, 155.81, Illinois
85.0, 0, 6.4, New York
6.0, 1, 16.78, Pennsylvania
39.0, 0, 55.15, New York
11.0, 0, 301.56, Tennessee
45.0, 0, 158.5, Kentucky
66.0, 1, 5447.27, California
11.0, 1, 146.68, Ohio
3.0, 0, 133.29, Missouri
35.0, 0, 98.75, Missouri
78.0, 1, 14.81, California
68.0, 0, 33.13, North Carolina
72.0, 1, 61.09, Colorado
8.0, 1, 117.0, Alabama
67.0, 1, 198.48, Michigan
76.0, 1, 94.38, California
60.0, 0, 99.49, California
53.0, 0, 68.27, Rhode Island
5.0, 0, 202.32, Texas
83.0, 0, 31.89, Minnesota
70.0, 0, 106.17, Alabama
34.0, 0, 545.86, Wisconsin
65.0, 0, 13.92, Arizona
43.0, 1, 60.0, Pennsylvania
58.0, 1, 170.04, Indiana
7.0, 1, 17.67, Virginia
42.0, 1, 50.73, Georgia
17.0, 1, 15.59, California
29.0, 1, 54.58, New Jersey
30.0, 0, 28.52, Illinois
56.0, 0, 53.23, California
